Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
3380	-327.4252	-192.2394	-135.1858	247095.1	0.01899605	2985.348	0.0003980592	0.997444	0.999346	1.00065	1.00256	0.01855868	2964.812	2246.336	2310.063	2428.904	2512.721	2263.413	2409.235	2367.584	2286.485	2418.585
3390	-327.6118	-192.2394	-135.3724	585775.6	0.01609074	2986.036	0.0004469297	0.99834	0.999575	1.00042	1.00166	0.0161817	2974.725	2251.431	2346.814	2427.871	2532.556	2181.269	2396.297	2285.2	2277.551	2401.57
3400	-319.7312	-192.2394	-127.4918	422698.1	0.01867013	2998.104	0.0004469297	0.998046	0.9995	1.0005	1.00196	0.01665263	2972.891	2260.67	2267.788	2450.358	2536.649	2154.502	2400.808	2250.147	2270.477	2412.22
3410	-322.7378	-192.2394	-130.4984	862621.7	0.01792731	3062.747	0.0004461175	0.998632	0.99965	1.00035	1.00137	0.01706619	2957.4	2274.52	2331.897	2433.749	2544.629	2234.36	2399.719	2326.761	2300.238	2392.688
3420	-324.3227	-192.2698	-132.0528	989822.8	0.01797028	3087.722	0.0006284119	0.998723	0.999673	1.00033	1.00128	0.01542751	2953.235	2215.464	2322.452	2433.717	2546.809	2172.573	2396.014	2366.684	2315.006	2382.136
3430	-319.577	-192.2394	-127.3376	440263.1	0.01791957	3091.286	0.0004769142	0.998085	0.99951	1.00049	1.00192	0.01712728	2965.707	2210.041	2332.881	2435.395	2537.364	2185.336	2395.519	2334.495	2343.113	2392.079
3440	-324.3894	-192.2394	-132.1499	910487.7	0.019088	3063.619	0.0006513152	0.998668	0.999659	1.00034	1.00133	0.01981933	2974.642	2230.507	2307.835	2460.995	2507.194	2187.68	2398.455	2335.78	2339.363	2406.288
3450	-333.3569	-192.2394	-141.1174	262239.2	0.01654505	3028.843	0.0004468515	0.997519	0.999365	1.00063	1.00248	0.01908254	2957.679	2260.843	2318.174	2445.57	2518.409	2219.421	2402.049	2302.527	2300.616	2416.481
3460	-334.8294	-192.2394	-142.5899	984945.1	0.02046798	3033.761	0.0004681179	0.99872	0.999673	1.00033	1.00128	0.01933605	2973.421	2263.718	2296.249	2452.906	2510.486	2205.173	2394.665	2329.379	2258.635	2395.471
3470	-323.2135	-192.2398	-130.9737	49617.29	0.02019865	2987.367	0.0004922116	0.994299	0.998537	1.00145	1.00571	0.02100763	2957.984	2269.402	2340.222	2428.895	2514.621	2142.796	2404.942	2356.686	2256.779	2384.293
3480	-334.0205	-192.2394	-141.781	53857.21	0.02032665	3034.454	0.0004368123	0.994528	0.998596	1.00139	1.00548	0.02160659	2952.955	2240.439	2292.155	2474.162	2500.309	2130.502	2396.978	2298.228	2318.232	2405.665
3490	-320.8734	-192.2389	-128.6345	770913.4	0.02555027	3002.866	0.0005449638	0.998553	0.99963	1.00037	1.00145	0.02149756	2971.518	2243.933	2349.994	2435.138	2532.727	2186.652	2404.661	2347.718	2255.179	2402.746
3500	-309.4753	-192.2794	-117.1959	806483.5	0.02316551	3019.878	0.0009292848	0.998585	0.999638	1.00036	1.00142	0.02315656	2971.724	2238.836	2298.968	2435.638	2533.756	2321.015	2402.202	2334.096	2345.282	2393.983
3510	-317.0125	-192.3053	-124.7072	3730.612	0.01874184	3087.525	0.0003808431	0.979266	0.994608	1.00524	1.02089	0.02189674	2968.226	2243.965	2327.943	2435.67	2540.386	2188.764	2406.761	2285.205	2292.629	2399.596
3520	-332.3074	-192.2394	-140.068	89076.13	0.01884666	3061.433	0.0004344295	0.995744	0.998909	1.00108	1.00426	0.0245994	2969.108	2261.425	2343.31	2445.162	2502.696	2228.345	2403.307	2332.822	2337.491	2402.639
3530	-327.4795	-192.2394	-135.24	479301	0.02021992	2982.745	0.0005579143	0.998165	0.99953	1.00047	1.00184	0.0191084	2979.225	2272.186	2312.879	2459.542	2506.786	2216.703	2393.222	2369.138	2315.469	2413.936
3540	-323.1722	-192.4379	-130.7343	178966.8	0.02000878	2997.11	0.0004717891	0.996997	0.999231	1.00077	1.00301	0.0172949	2962.544	2230.871	2269.181	2432.003	2521.174	2211.889	2395.475	2259.085	2272.29	2415.703
3550	-313.3838	-192.2394	-121.1444	971998.5	0.01632803	3094.968	0.0001833912	0.998711	0.99967	1.00033	1.00129	0.01647752	2971.637	2264.521	2318.902	2433.495	2514.263	2143.607	2406.687	2311.834	2281.641	2412.427
3560	-334.3647	-192.2455	-142.1192	541761.2	0.01504736	3080.333	0.0003629503	0.998274	0.999558	1.00044	1.00173	0.01698669	2975.319	2217.83	2312.346	2474.662	2507.538	2161.566	2393.523	2332.134	2330.715	2405.733
3570	-319.9924	-192.3739	-127.6185	212804.2	0.01370433	3025.503	0.0007186473	0.997246	0.999295	1.0007	1.00276	0.01449104	2964.521	2249.953	2291.271	2453.536	2524.152	2161.267	2400.699	2279.235	2295.2	2411.649
3580	-329.5828	-192.2394	-137.3433	317002.4	0.01187069	2984.024	0.0003933816	0.997743	0.999422	1.00058	1.00226	0.01213504	2962.877	2241.368	2299.636	2458.048	2507.688	2210.06	2404.132	2336.355	2316.411	2384.397
3590	-340.5157	-192.2394	-148.2762	39106.67	0.01122647	3049.306	0.0004817741	0.99358	0.998351	1.00163	1.00644	0.01323533	2959.808	2227.009	2323.918	2430.204	2547.356	2177.411	2395.379	2330.821	2254.157	2408.689
3600	-320.6239	-192.2419	-128.382	655952	0.01000238	3085.544	0.0003042954	0.998431	0.999599	1.0004	1.00157	0.01259675	2955.584	2265.984	2304.978	2473.929	2530.556	2136.745	2407.873	2341.88	2320.16	2421.965
3610	-326.4945	-192.4942	-134.0002	555092.6	0.01345713	2995.915	0.0003718208	0.998294	0.999564	1.00044	1.00171	0.01228778	2951.286	2215.183	2344.858	2470.942	2548.226	2150.241	2400.556	2266.061	2323.681	2396.205
3620	-323.3478	-192.2394	-131.1084	365407.1	0.01250466	3016.606	0.0008047747	0.997898	0.999462	1.00054	1.0021	0.01264098	2958.964	2273.229	2321.712	2458.332	2524.117	2140.187	2398.967	2302.949	2322.972	2407.417
3630	-327.3264	-192.2394	-135.087	505745.4	0.01493854	3049.988	0.0007540404	0.998213	0.999543	1.00046	1.00179	0.01284131	2963.217	2230.161	2337.783	2463.276	2538.095	2142.418	2409.576	2306.707	2272.119	2389.816
3640	-317.1581	-192.2394	-124.9187	193750.1	0.0158162	3021.561	0.001658202	0.997114	0.999261	1.00074	1.00289	0.01253213	2958.325	2227.779	2324.051	2441.604	2520.075	2197.525	2398.555	2358.046	2299.672	2378.028
3650	-318.6653	-192.2404	-126.4249	761319.4	0.01696816	2996.849	0.0004786277	0.998544	0.999628	1.00037	1.00146	0.01331988	2951.853	2222.406	2270.973	2425.16	2524.512	2200	2398.796	2302.268	2294.469	2414.924
3660	-324.748	-192.249	-132.499	288417.4	0.01483392	2988.679	0.0004529236	0.997634	0.999394	1.0006	1.00237	0.01511291	2954.138	2250.493	2274.181	2444.258	2517.299	2135.007	2396.949	2283.919	2296.384	2395.22
3670	-338.9807	-192.2394	-146.7413	461216.7	0.01238348	3038.14	0.0007544301	0.998129	0.999521	1.00048	1.00187	0.01413988	2973.98	2211.668	2259.293	2444.313	2513.664	2139.332	2392.921	2321.662	2303.556	2395.723
3680	-329.8733	-192.2394	-137.6339	871729.3	0.01351542	3055.001	0.0009437334	0.998639	0.999652	1.00035	1.00136	0.0142244	2965.701	2265.904	2336.548	2436.656	2510.647	2157.6	2397.932	2359.575	2298.132	2396.164
3690	-316.2093	-192.2394	-123.9699	99098.41	0.01281486	2990.294	0.000581158	0.995965	0.998966	1.00103	1.00404	0.01478446	2960.903	2239.239	2277.221	2461.021	2511.479	2125.901	2398.132	2356.676	2280.309	2379.578
3700	-323.9446	-192.2394	-131.7052	70602.96	0.01256346	3086.335	0.0003586993	0.99522	0.998774	1.00122	1.00479	0.01408384	2953.173	2240.052	2293.6	2439.443	2520.158	2137.51	2402.443	2350.255	2262.293	2412.309
3710	-331.3691	-192.2394	-139.1297	519893.6	0.01265883	3037.56	0.0006907541	0.998238	0.999549	1.00045	1.00176	0.01387844	2976.43	2266.972	2305.747	2460.518	2539.376	2167.286	2401.253	2305.644	2292.464	2375.918
3720	-322.1046	-192.2394	-129.8651	679559	0.01259346	3027.518	0.000560715	0.998458	0.999606	1.00039	1.00154	0.01634677	2954.95	2259.464	2344.729	2443.323	2541.911	2176.328	2396.197	2351.579	2315.739	2422.546
3730	-328.6787	-192.2394	-136.4393	498794	0.01430096	3058.441	0.001416838	0.998201	0.99954	1.00046	1.0018	0.01412344	2973.228	2247.279	2267.537	2448.306	2545.293	2185.108	2399.804	2305.363	2264.709	2397.936
3740	-317.6984	-192.2394	-125.459	365360	0.01458081	3009.186	0.0005895927	0.997898	0.999462	1.00054	1.0021	0.01820922	2953.416	2268.223	2336.031	2463.396	2524.116	2180.761	2402.401	2284.611	2311.307	2414.365
3750	-325.3268	-192.2376	-133.0892	386723.1	0.01293528	3087.578	0.0006166676	0.997957	0.999477	1.00052	1.00204	0.01695619	2955.62	2255.08	2326.206	2436.11	2524.267	2172.128	2402.752	2276.079	2265.559	2417.998
3760	-325.3325	-192.2397	-133.0928	278139.4	0.01408556	3018.41	0.001086437	0.997591	0.999383	1.00061	1.00241	0.01730817	2975.125	2238.101	2328.286	2428.738	2546.116	2319.862	2408.325	2310.766	2277.17	2380.103
3770	-329.4474	-192.2394	-137.2079	314731.1	0.01578611	3006.001	0.0003523844	0.997735	0.99942	1.00058	1.00227	0.01686632	2961.321	2267.216	2338.648	2442.651	2531.252	2212.531	2406.312	2282.098	2305.866	2392.567
3780	-328.2633	-192.2594	-136.0039	602571.2	0.01502912	2980.983	0.0004146623	0.998363	0.999581	1.00042	1.00164	0.01841015	2957.943	2244.114	2257.631	2461.535	2504.776	2130.853	2408.534	2352.07	2261.014	2398.841
3790	-320.6575	-192.2642	-128.3932	284352.6	0.01599856	3088.846	0.0004387075	0.997617	0.99939	1.00061	1.00238	0.01558364	2966.959	2255.136	2289.782	2433.55	2508.585	2164.99	2391.235	2316.181	2328.131	2400.466
3800	-330.051	-192.2394	-137.8116	906754.1	0.01509249	3048.576	0.0006862281	0.998665	0.999659	1.00034	1.00134	0.0190533	2967.148	2224.571	2311.691	2474.582	2539.295	2154.703	2393.332	2358.744	2293.159	2376.764
3810	-332.2098	-192.2394	-139.9704	993828.7	0.0163522	2993.959	0.0005216117	0.998725	0.999674	1.00033	1.00128	0.01674469	2958.998	2226.343	2307.107	2469.741	2521.129	2176.428	2408.766	2311.312	2342.666	2411.017
3820	-322.2894	-192.2411	-130.0483	94862.14	0.0184304	3005.166	0.0008660114	0.995876	0.998943	1.00105	1.00413	0.01416798	2961.178	2213.036	2263.173	2470.204	2545.153	2125.447	2398.147	2316.241	2278.135	2413.124
3830	-326.2725	-192.2394	-134.0331	671292.9	0.01712112	3046.882	0.0003885821	0.998449	0.999603	1.0004	1.00155	0.01311066	2957.164	2274.903	2290.361	2461.285	2516.908	2153.441	2397.733	2368.588	2250.526	2381.514
3840	-344.658	-192.2394	-152.4186	552861.1	0.01647222	3092.015	0.0008213689	0.998291	0.999563	1.00044	1.00171	0.01244679	2954.1	2233.031	2297.059	2430.751	2523.857	2158.014	2402.55	2286.115	2334.318	2401.903
3850	-311.4618	-192.2394	-119.2224	218916.3	0.01657938	3002.858	0.0007928214	0.997285	0.999305	1.00069	1.00272	0.01405996	2954.397	2270.93	2286.051	2454.063	2546.619	2138.776	2392.642	2324.126	2343.105	2408.771
3860	-329.3054	-192.2394	-137.066	864664.8	0.01657766	3034.53	0.001199262	0.998633	0.999651	1.00035	1.00137	0.01235807	2977.307	2217.624	2275.903	2433.725	2517.966	2149.176	2409.759	2291.209	2251.985	2416.525
3870	-316.3545	-192.2394	-124.115	117731.4	0.01342091	3014.44	0.0006321585	0.996298	0.999051	1.00094	1.00371	0.01180728	2970.72	2259.852	2306.52	2425.743	2525.345	2138.039	2404.848	2328.133	2332.154	2386.831
3880	-324.6304	-192.2394	-132.391	565709.1	0.01204894	3060.402	0.0004805342	0.998311	0.999568	1.00043	1.00169	0.01333175	2958.617	2253.139	2277.963	2440.087	2547.497	2149.849	2395.202	2290.47	2343.446	2413.501
3890	-328.2651	-192.2394	-136.0256	893388.2	0.00964521	3062.487	0.0003900032	0.998656	0.999656	1.00034	1.00135	0.01096062	2975.498	2244.075	2311.779	2455.255	2545.424	2130.081	2403.038	2283.452	2330.402	2399.615
3900	-314.8676	-192.2393	-122.6283	569985.9	0.01161334	3074.814	0.0005112625	0.998317	0.999569	1.00043	1.00168	0.01054735	2958.817	2212.142	2330.629	2459.811	2533.313	2281.033	2405.908	2357.77	2295.687	2411.453
3910	-332.0063	-192.2899	-139.7164	464840.5	0.01290705	3049.371	0.0005613484	0.998136	0.999523	1.00048	1.00186	0.0102863	2951.726	2224.732	2289.738	2434.033	2500.44	2154.274	2399.051	2296.148	2299.145	2389.638
3920	-339.2306	-192.2394	-146.9912	633737	0.01252078	3035.731	0.0005046885	0.998404	0.999592	1.00041	1.0016	0.01156395	2950.76	2225.301	2340.658	2468.621	2522.932	2130.597	2404.68	2344.905	2277.004	2405.199
3930	-328.4702	-192.2394	-136.2308	347280.6	0.01317464	3035.072	0.0003569365	0.997844	0.999448	1.00055	1.00216	0.0101998	2951.777	2271.694	2322.094	2456.184	2504.995	2167.421	2400.049	2309.941	2349.967	2410.252
3940	-313.1168	-192.2394	-120.8774	548906.6	0.01350418	3006.648	0.001098491	0.998285	0.999561	1.00044	1.00172	0.01163735	2952.158	2246.173	2347.506	2425.978	2519.995	2183.573	2390.128	2281.488	2298.06	2383.411
3950	-330.2733	-192.2394	-138.0339	238232.3	0.01382831	2999.413	0.0006208611	0.997397	0.999334	1.00066	1.00261	0.01104614	2971.624	2263.841	2313.561	2460.882	2540.558	2148.395	2402.232	2278.789	2299.114	2404.855
3960	-323.118	-192.2394	-130.8785	69757.68	0.01384353	3026.213	0.0006208611	0.995191	0.998767	1.00123	1.00482	0.01231913	2951.539	2255.404	2258.75	2449.515	2536.291	2134.48	2394.621	2362.063	2306.819	2394.947
3970	-323.9806	-192.2394	-131.7412	690731.6	0.01563664	3093.48	0.000803393	0.998471	0.999609	1.00039	1.00153	0.01291731	2979.171	2241.826	2324.065	2435.354	2542.718	2159.544	2406.712	2361.952	2280.079	2403.992
3980	-328.8951	-192.2394	-136.6557	206428.8	0.01833055	3057.836	0.0007422461	0.997204	0.999284	1.00071	1.0028	0.01623032	2964.972	2231.109	2285.708	2462.551	2535.648	2180.644	2396.37	2348.9	2291.407	2405.431
3990	-333.0006	-192.2394	-140.7612	920651.1	0.01894432	3075.076	0.0005058697	0.998676	0.999661	1.00034	1.00133	0.01432768	2978.853	2257.647	2319.275	2465.591	2540.032	2164.85	2395.312	2268.916	2285.102	2397.845
4000	-334.1718	-192.2394	-141.9324	22004.9	0.01633303	3081.48	0.0007374994	0.991444	0.997798	1.00218	1.00858	0.01581247	2970.953	2233.501	2305.105	2468.053	2526.226	2125.822	2399.778	2280.198	2343.365	2407.948
4010	-327.9725	-192.2432	-135.7294	298185.4	0.01533807	3039.941	0.0006979681	0.997673	0.999404	1.00059	1.00233	0.01501781	2979.459	2228.63	2330.448	2461.198	2538.597	2319.202	2409.912	2341.051	2305.804	2400.595
4020	-338.8717	-192.2498	-146.6219	48562.7	0.01468143	3074.172	0.0006979681	0.994238	0.998521	1.00147	1.00577	0.01333308	2958.306	2235.581	2299.323	2436.19	2522.051	2272.217	2402.481	2341.288	2337.744	2422.285
4030	-322.1886	-192.2394	-129.9491	66389.7	0.01531816	3012.249	0.0009269049	0.995071	0.998736	1.00126	1.00494	0.01227902	2976.4	2267.078	2317.126	2472.183	2535.651	2237.652	2403.4	2301.804	2319.822	2408.47
4040	-328.0413	-192.2394	-135.8018	17682.61	0.01382724	3043.632	0.0004236806	0.990457	0.997542	1.00243	1.00958	0.01342589	2951.72	2258.42	2320.079	2453.929	2544.734	2175.734	2390.623	2259.637	2279.428	2385.146
4050	-330.9375	-192.2394	-138.6981	140021.3	0.01374589	3021.039	0.0006445956	0.996605	0.99913	1.00087	1.0034	0.01349996	2953.193	2272.479	2278.898	2470.018	2532.533	2147.315	2397.136	2293.568	2288.733	2379.794
4060	-314.3305	-192.2394	-122.091	548679.3	0.01318385	3068.387	0.0008795843	0.998284	0.999561	1.00044	1.00172	0.01313463	2971.707	2235.812	2275.722	2443.038	2507.869	2282.983	2402.276	2330.16	2313.868	2408.422
4070	-322.7538	-194.7819	-127.9719	394856.7	0.01276824	3034.81	0.0009292539	0.997978	0.999483	1.00052	1.00202	0.0128434	2959.293	2266.85	2333.815	2449.428	2531.149	2188.592	2395.771	2256.133	2332.973	2407.537
4080	-333.4251	-192.2394	-141.1856	628069.1	0.01149078	3094.52	0.000642478	0.998397	0.99959	1.00041	1.0016	0.01254194	2952.562	2245.728	2295.649	2429.85	2546.231	2125.912	2397.644	2274.181	2308.518	2409.909
4090	-335.2234	-192.2394	-142.984	482511	0.01386412	3083.861	0.0002917352	0.998171	0.999532	1.00047	1.00183	0.009502278	2957.119	2274.312	2339.779	2474.232	2537.705	2155.068	2392.439	2339.012	2286.908	2392.883
4100	-325.3303	-192.2399	-133.0903	950891.4	0.01312097	3018.951	0.000800153	0.998697	0.999667	1.00033	1.0013	0.009875405	2950.1	2272.328	2287.851	2429.291	2523.518	2143.381	2408.25	2262.383	2342.085	2400.094
4110	-327.6344	-192.2394	-135.395	270519.8	0.01120475	3087.242	0.0006187447	0.997557	0.999375	1.00062	1.00244	0.009541406	2970.956	2228.489	2300.722	2447.048	2535.364	2318.497	2393.612	2365.074	2349.724	2410.171
4120	-317.8721	-192.2394	-125.6326	50138.01	0.009879114	3029.081	0.0004996352	0.994329	0.998544	1.00144	1.00568	0.009216481	2977.932	2211.442	2338.836	2474.369	2502.59	2322.024	2393.496	2328.158	2260.788	2416.412
4130	-330.8659	-192.2391	-138.6268	812924.1	0.008648624	3091.334	0.0004209997	0.998591	0.99964	1.00036	1.00141	0.009145525	2958.113	2213.784	2288.801	2456.588	2529.727	2225.735	2406.654	2312.045	2339.965	2380.179
4140	-324.8128	-192.2394	-132.5733	175565.8	0.008319485	3032.78	0.0005513285	0.996968	0.999224	1.00077	1.00304	0.01200795	2952.823	2241.872	2341.201	2430.294	2533.33	2281.631	2393.805	2331.397	2330.891	2381.451
4150	-331.8316	-192.2394	-139.5922	842281.6	0.007603097	3043.352	0.0004456145	0.998615	0.999646	1.00035	1.00139	0.01287054	2951.431	2215.375	2311.199	2458.122	2508.581	2303.092	2391.763	2317.214	2311.04	2422.755
4160	-313.7865	-192.1197	-121.6668	768901.3	0.008356324	2987.1	0.001179262	0.998551	0.999629	1.00037	1.00145	0.01198261	2961.89	2257.106	2343.545	2444.644	2503.599	2310.969	2401.517	2312.439	2283.423	2394.098
4170	-312.5501	-192.2414	-120.3087	219938.6	0.008757798	3007.436	0.0006893681	0.997291	0.999306	1.00069	1.00271	0.01214339	2952.247	2247.587	2342.428	2425.606	2545.871	2288.456	2392.889	2355.52	2338.175	2389.659
4180	-317.5305	-192.2394	-125.2911	558866.9	0.00819025	3079.346	0.0004794463	0.9983	0.999565	1.00043	1.0017	0.01036679	2971.699	2221.162	2297.775	2474.581	2548.758	2263.719	2390.108	2285.142	2323.029	2378.693
4190	-331.731	-192.2394	-139.4915	117481.9	0.009298788	3041.379	0.0004574846	0.996294	0.99905	1.00094	1.00371	0.009701062	2968.997	2225.92	2334.387	2462.536	2516.02	2295.544	2404.691	2315.801	2327.345	2405.943
4200	-321.625	-192.2394	-129.3856	855011.8	0.008555621	3050.353	0.0008489507	0.998626	0.999649	1.00035	1.00137	0.009412366	2975.045	2217.552	2256.387	2439.994	2528.58	2132.593	2391.481	2352.266	2259.381	2411.023
4210	-319.6611	-192.2395	-127.4216	252385.8	0.01000484	2984.743	0.0005603906	0.997471	0.999353	1.00065	1.00253	0.00973765	2979.348	2270.512	2337.051	2457.19	2540.271	2160.233	2402.61	2346.708	2323.967	2377.308
4220	-334.7727	-192.2394	-142.5333	643745	0.01038365	3043.69	0.0004663738	0.998416	0.999595	1.0004	1.00158	0.008701178	2965.224	2252.678	2254.211	2454.579	2517.496	2229.733	2400.096	2331.706	2315.768	2421.253
4230	-329.9641	-192.2396	-137.7245	244329.6	0.01003342	3054.531	0.0006964591	0.99743	0.999342	1.00066	1.00257	0.009730874	2964.778	2244.006	2331.5	2458.233	2534.627	2165.768	2393.259	2313.579	2336.308	2378.402
4240	-327.3251	-192.2388	-135.0863	914124.1	0.01333121	3017.185	0.0007396621	0.998671	0.99966	1.00034	1.00133	0.0112167	2973.837	2253.139	2323.074	2427.448	2523.089	2154.141	2390.629	2340.838	2298.119	2417.572
4250	-321.7221	-192.0606	-129.6615	28618.62	0.01208139	2982.919	0.0009453905	0.992496	0.998071	1.00191	1.00752	0.01066315	2958.319	2227.115	2307.003	2469.606	2546.109	2304.139	2395.98	2301.905	2334.201	2416.435
4260	-305.9182	-192.2546	-113.6636	55236.44	0.009707822	3058.548	0.001034527	0.994597	0.998613	1.00138	1.00541	0.009462577	2954.952	2236.5	2317.024	2452.883	2534.465	2300.772	2406.415	2291.222	2344.873	2396.215
4270	-326.5514	-192.239	-134.3124	198930.6	0.00923601	3079.61	0.0005719207	0.997152	0.999271	1.00073	1.00285	0.01033733	2978.79	2222.707	2314.81	2436.488	2539.714	2290.281	2397.879	2279.181	2346.189	2401.375
4280	-310.3075	-192.234	-118.0736	803059.3	0.009217337	3046.755	0.000942744	0.998582	0.999637	1.00036	1.00142	0.0113728	2966.89	2245.609	2338.919	2451.642	2516.972	2251.352	2409.384	2339.601	2321.88	2394.281
4290	-315.642	-192.2394	-123.4026	837579.3	0.0100252	2993.008	0.0007602227	0.998611	0.999645	1.00035	1.00139	0.00936412	2951.91	2217.982	2288.803	2461.394	2549.001	2312.931	2406.785	2321.097	2317.027	2384.952
4300	-308.714	-192.3239	-116.39	137123.2	0.009732107	3098.845	0.000582669	0.996569	0.999121	1.00087	1.00343	0.009386801	2968.567	2212.941	2287.674	2442.035	2515.662	2252.878	2401.195	2292.736	2325.865	2379.988
4310	-311.3352	-192.2401	-119.095	319805	0.01110276	2998.093	0.0005801546	0.997753	0.999425	1.00057	1.00225	0.008757781	2968.793	2246.114	2282.319	2452.588	2534.024	2267.533	2400.105	2341.662	2321.622	2379.075
4320	-320.5231	-192.2394	-128.2836	240289.8	0.0100321	2998.034	0.0007808847	0.997408	0.999336	1.00066	1.00259	0.008761628	2956.517	2215.007	2300.15	2427.405	2534.009	2240.142	2402.617	2366.659	2282.442	2377.651
4330	-320.7253	-192.0748	-128.6504	627395.8	0.01038514	3036.871	0.0008888955	0.998396	0.99959	1.00041	1.00161	0.009376781	2978.89	2239.715	2259.091	2462.758	2515.127	2261.157	2395.011	2333.953	2321.086	2390.886
4340	-330.7965	-192.2394	-138.557	346406.6	0.01105109	3040.093	0.0005292901	0.997841	0.999448	1.00055	1.00216	0.009445685	2950.135	2211.583	2273.133	2452.978	2529.489	2323.59	2409.888	2368.223	2298.436	2392.903
4350	-323.4488	-192.4095	-131.0393	317976.2	0.009203258	3078.086	0.000774951	0.997747	0.999423	1.00057	1.00226	0.008801399	2950.315	2270.203	2330.588	2470.498	2534.724	2152.605	2398.067	2327.067	2328.428	2409.446
4360	-314.087	-192.2614	-121.8256	96600.44	0.008981926	3042.697	0.0007237989	0.995913	0.998952	1.00104	1.00409	0.007434798	2979.691	2241.832	2278.287	2436.33	2512.15	2153.946	2395.995	2261.599	2298.885	2405.49
